ModelID,CellLineName,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode,gene_effect,is_medulloblastoma,gene
"ACH-000504","SNB75","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.0474575368904165,FALSE,"HLX"
"ACH-000505","RKN","Soft Tissue","Leiomyosarcoma","Leiomyosarcoma","LMS",-0.110868622030118,FALSE,"HLX"
"ACH-000506","NCI-H146","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000507","KE-39","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.0142474309725901,FALSE,"HLX"
"ACH-000508","COR-L88","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000509","HuT 78","Lymphoid","Mature T and NK Neoplasms","Sezary Syndrome","SS",NA,FALSE,"HLX"
"ACH-000510","NCI-H1299","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",0.0856938469633041,FALSE,"HLX"
"ACH-000511","Calu-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.0672875812308312,FALSE,"HLX"
"ACH-000512","INA6","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.419401521552939,FALSE,"HLX"
"ACH-000513","SNU-1272","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"HLX"
"ACH-000514","NCI-H1092","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.128155698845244,FALSE,"HLX"
"ACH-000515","HCC-33","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.0186711109066208,FALSE,"HLX"
"ACH-000516","CAL-78","Bone","Chondrosarcoma","Dedifferentiated Chondrosarcoma","DDCHS",-0.0120300920167004,FALSE,"HLX"
"ACH-000517","SNU-410","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",0.0195240036642329,FALSE,"HLX"
"ACH-000518","CAL-33","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",0.00273140902559944,FALSE,"HLX"
"ACH-000519","PEER","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",0.00322046878860567,FALSE,"HLX"
"ACH-000520","59M","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",0.0559459091767606,FALSE,"HLX"
"ACH-000521","NCI-H2030","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.0658761156591131,FALSE,"HLX"
"ACH-000522","UM-UC-3","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.0870357897824917,FALSE,"HLX"
"ACH-000523","NCI-H1184","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000524","KURAMOCHI","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",-0.143837000099549,FALSE,"HLX"
"ACH-000525","NCI-H2171","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.0320961210720797,FALSE,"HLX"
"ACH-000526","Hs 821.T","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"HLX"
"ACH-000527","OVISE","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",0.0206277660740363,FALSE,"HLX"
"ACH-000528","ABC-1","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.00633220758082093,FALSE,"HLX"
"ACH-000529","T1-73","Fibroblast","Non-Cancerous","Fibroblast, Bone","",NA,FALSE,"HLX"
"ACH-000530","DMS 114","Lung","SMARCA4-deficient undifferentiated tumor","SMARCA4-deficient undifferentiated tumor","",NA,FALSE,"HLX"
"ACH-000531","RS-5","Fibroblast","Non-Cancerous","Fibroblast, Lung","",NA,FALSE,"HLX"
"ACH-000532","SNU-61","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",0.111734123227518,FALSE,"HLX"
"ACH-000533","NCI-H2004 RT","Kidney","Rhabdoid Cancer","Rhabdoid Cancer","MRT",-0.136675453736061,FALSE,"HLX"
"ACH-000534","WSU-DLCL2","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"HLX"
"ACH-000535","BxPC-3","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.0728037344125296,FALSE,"HLX"
"ACH-000536","BT-20","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HLX"
"ACH-000537","SNU-761","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.156061538958048,FALSE,"HLX"
"ACH-000538","HUTU80","Bowel","Small Bowel Cancer","Duodenal Adenocarcinoma","DA",NA,FALSE,"HLX"
"ACH-000539","Hs 618.T","Fibroblast","Non-Cancerous","Fibroblast, Lung","",NA,FALSE,"HLX"
"ACH-000540","Hs 606.T","Fibroblast","Non-Cancerous","Fibroblast, Breast","",NA,FALSE,"HLX"
"ACH-000541","KMS-34","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",0.264516799571432,FALSE,"HLX"
"ACH-000542","Hey-A8","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",0.0927716592623162,FALSE,"HLX"
"ACH-000543","SNU-489","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",NA,FALSE,"HLX"
"ACH-000544","OE21","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",0.015390065209955,FALSE,"HLX"
"ACH-000545","VM-CUB1","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.101571203434927,FALSE,"HLX"
"ACH-000546","HSC-4","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",0.0450101261169647,FALSE,"HLX"
"ACH-000547","HT-1197","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.0191098378722454,FALSE,"HLX"
"ACH-000548","BHY","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.0524730081365978,FALSE,"HLX"
"ACH-000549","SNU-1076","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",-0.244604383367751,FALSE,"HLX"
"ACH-000550","IGR-39","Skin","Melanoma","Melanoma","MEL",0.0878716366159567,FALSE,"HLX"
"ACH-000551","K-562","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",0.0508649174153653,FALSE,"HLX"
"ACH-000552","HT-29","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",-0.0626472971893517,FALSE,"HLX"
"ACH-000553","Sq-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HLX"
"ACH-000554","UACC-893","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",0.103111286278771,FALSE,"HLX"
"ACH-000555","A-498","Kidney","Renal Cell Carcinoma","Renal Cell Carcinoma","RCC",NA,FALSE,"HLX"
"ACH-000556","SIHA","Cervix","Cervical Squamous Cell Carcinoma","Cervical Squamous Cell Carcinoma","CESC",-0.0338052235970424,FALSE,"HLX"
"ACH-000557","AML-193","Myeloid","Acute Myeloid Leukemia","Acute Myeloid Leukemia","AML",0.038898547249477,FALSE,"HLX"
"ACH-000558","A-172","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.028988033639588,FALSE,"HLX"
"ACH-000559","NCI-H1836","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.205996454210966,FALSE,"HLX"
"ACH-000560","ECC10","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Small Cell Carcinoma of the Stomach","STSC",NA,FALSE,"HLX"
"ACH-000561","T.T","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",0.0370093544921701,FALSE,"HLX"
"ACH-000562","HCC-78","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.0924723324297104,FALSE,"HLX"
"ACH-000563","EBC-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.0251635187686947,FALSE,"HLX"
"ACH-000564","KHM-1B","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HLX"
"ACH-000565","RCM-1","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",0.149902535643834,FALSE,"HLX"
"ACH-000566","SW-1710","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",NA,FALSE,"HLX"
"ACH-000567","ST486","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",0.117792479397811,FALSE,"HLX"
"ACH-000568","UACC-812","Breast","Invasive Breast Carcinoma","Breast Invasive Lobular Carcinoma","ILC",NA,FALSE,"HLX"
"ACH-000569","IST-MES1","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",0.0906276201044703,FALSE,"HLX"
"ACH-000570","YKG1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.128569579854657,FALSE,"HLX"
"ACH-000571","T98G","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.118622241912807,FALSE,"HLX"
"ACH-000572","G-361","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HLX"
"ACH-000573","MDA-MB-436","Breast","Invasive Breast Carcinoma","Breast Invasive Carcinoma, NOS","BRCNOS",-0.162684554062615,FALSE,"HLX"
"ACH-000574","FU-OV-1","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"HLX"
"ACH-000575","HCC-364","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HLX"
"ACH-000576","KMS-27","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",-0.140146819927638,FALSE,"HLX"
"ACH-000577","JHH-2","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",-0.203000211952357,FALSE,"HLX"
"ACH-000578","HCC-1171","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HLX"
"ACH-000579","UACC-257","Skin","Melanoma","Melanoma","MEL",-0.0239438663570912,FALSE,"HLX"
"ACH-000580","C32","Skin","Melanoma","Melanoma","MEL",-0.0870122667421399,FALSE,"HLX"
"ACH-000581","SNU-16","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.00577325225651339,FALSE,"HLX"
"ACH-000582","COLO 741","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HLX"
"ACH-000583","MC116","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",0.14623435793245,FALSE,"HLX"
"ACH-000584","JHOS-4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",0.031164918457771,FALSE,"HLX"
"ACH-000585","EPLC-272H","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",0.0756308810713845,FALSE,"HLX"
"ACH-000586","NCI-H1876","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000587","NCI-H1975","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.00832640186605974,FALSE,"HLX"
"ACH-000588","KMS-26","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",0.193837022143713,FALSE,"HLX"
"ACH-000589","NCI-H1437","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.196077076613204,FALSE,"HLX"
"ACH-000590","NCI-H2073","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HLX"
"ACH-000591","LN-235","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.066637124428145,FALSE,"HLX"
"ACH-000592","TM-31","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.00845695219518883,FALSE,"HLX"
"ACH-000593","BC-3C","Bladder/Urinary Tract","Bladder Urothelial Carcinoma","Bladder Urothelial Carcinoma","BLCA",-0.103621194360982,FALSE,"HLX"
"ACH-000594","DMS 153","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000595","LN-229","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.00750232593865911,FALSE,"HLX"
"ACH-000596","LCLC-97TM1","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.0767051397154279,FALSE,"HLX"
"ACH-000597","TTC-709","Soft Tissue","Rhabdoid Cancer","Extrarenal Rhabdoid Cancer","",-0.14361952149827,FALSE,"HLX"
"ACH-000598","KMS-21BM","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HLX"
"ACH-000599","PA-TU-8902","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.113668886095277,FALSE,"HLX"
"ACH-000600","SLR 26","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",NA,FALSE,"HLX"
"ACH-000601","MIA PaCa-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.0215683031538499,FALSE,"HLX"
"ACH-000602","M-07e","Myeloid","Acute Myeloid Leukemia","Acute Megakaryoblastic Leukemia","AMKL",0.0502990366043978,FALSE,"HLX"
"ACH-000603","BEN","Lung","Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer","NSCLC",NA,FALSE,"HLX"
"ACH-000604","KYO-1","Myeloid","Myeloproliferative Neoplasms","Chronic Myeloid Leukemia, BCR-ABL1+","CMLBCRABL1",-0.253525109457979,FALSE,"HLX"
"ACH-000605","TE-6","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",0.0726317699465372,FALSE,"HLX"
"ACH-000606","PE/CA-PJ34 (clone C12)","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",0.115262649435261,FALSE,"HLX"
"ACH-000607","KYM-1","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS",-0.166165907371338,FALSE,"HLX"
"ACH-000608","COV644","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mucinous Ovarian Cancer","MOV",0.00299565655691374,FALSE,"HLX"
"ACH-000609","SF126","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.00607433775429619,FALSE,"HLX"
"ACH-000610","NCI-H2227","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000611","SU-DHL-6","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",NA,FALSE,"HLX"
"ACH-000612","HuT 102","Lymphoid","Mature T and NK Neoplasms","Mycosis Fungoides","MYCF",NA,FALSE,"HLX"
"ACH-000613","HOS","Bone","Osteosarcoma","Osteosarcoma","OS",NA,FALSE,"HLX"
"ACH-000614","RVH-421","Skin","Melanoma","Melanoma","MEL",-0.137801240481962,FALSE,"HLX"
"ACH-000615","SK-MEL-28","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HLX"
"ACH-000616","Hs 746T","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Stomach Adenocarcinoma","STAD",-0.00456241380352871,FALSE,"HLX"
"ACH-000617","OVCAR-4","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"HLX"
"ACH-000618","SNU-1041","Head and Neck","Head and Neck Squamous Cell Carcinoma","Hypopharynx Squamous Cell Carcinoma","HPHSC",0.0299844872091225,FALSE,"HLX"
"ACH-000619","PE/CA-PJ15","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",0.0171368761058197,FALSE,"HLX"
"ACH-000620","JHH-1","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",0.0802010949309099,FALSE,"HLX"
"ACH-000621","MDA-MB-157","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",0.122191008262305,FALSE,"HLX"
"ACH-000622","KNS-42","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.0359107386007993,FALSE,"HLX"
"ACH-000623","SNU-201","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.0427262158979069,FALSE,"HLX"
"ACH-000624","HCC1806","Breast","Breast Ductal Carcinoma In Situ","Breast Ductal Carcinoma In Situ","DCIS",-0.0177238894658929,FALSE,"HLX"
"ACH-000625","Hep 3B2.1-7","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",NA,FALSE,"HLX"
"ACH-000626","U266B1","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HLX"
"ACH-000627","LCLC-103H","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.177112130642804,FALSE,"HLX"
"ACH-000628","NCI-H596","Lung","Non-Small Cell Lung Cancer","Lung Adenosquamous Carcinoma","LUAS",NA,FALSE,"HLX"
"ACH-000629","IOMM-Lee","CNS/Brain","Meningothelial Tumor","Meningioma","MNG",NA,FALSE,"HLX"
"ACH-000630","YD-8","Head and Neck","Head and Neck Squamous Cell Carcinoma","Oral Cavity Squamous Cell Carcinoma","OCSC",-0.165944124989288,FALSE,"HLX"
"ACH-000631","KS-1","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",0.0109982244961879,FALSE,"HLX"
"ACH-000632","Hs 944.T","Skin","Melanoma","Cutaneous Melanoma","SKCM",-0.0252451996601781,FALSE,"HLX"
"ACH-000633","FU97","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",-0.143725998506323,FALSE,"HLX"
"ACH-000634","LN-340","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",0.0440408126569346,FALSE,"HLX"
"ACH-000635","SNU-119","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","High-Grade Serous Ovarian Cancer","HGSOC",NA,FALSE,"HLX"
"ACH-000636","RPMI-8402","Lymphoid","T-Lymphoblastic Leukemia/Lymphoma","T-Lymphoblastic Leukemia/Lymphoma","TLL",NA,FALSE,"HLX"
"ACH-000637","KYSE-520","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",0.0293140421869681,FALSE,"HLX"
"ACH-000638","NCI-H441","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.131964050691715,FALSE,"HLX"
"ACH-000639","NCI-H211","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",-0.161736717080865,FALSE,"HLX"
"ACH-000640","SK-MEL-31","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HLX"
"ACH-000641","CMK","Myeloid","Acute Myeloid Leukemia","Myeloid Leukemia Associated with Down Syndrome","MLADS",NA,FALSE,"HLX"
"ACH-000642","HMEL","Breast","Non-Cancerous","Immortalized Breast Cells","",NA,FALSE,"HLX"
"ACH-000643","HDQ-P1","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HLX"
"ACH-000644","COLO 829","Skin","Melanoma","Cutaneous Melanoma","SKCM",NA,FALSE,"HLX"
"ACH-000645","JL-1","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",-0.0929992354996788,FALSE,"HLX"
"ACH-000646","OVMANA","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",0.113554004753909,FALSE,"HLX"
"ACH-000647","TE-1","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.0601798072883477,FALSE,"HLX"
"ACH-000648","NCI-H28","Pleura","Pleural Mesothelioma","Pleural Mesothelioma, Epithelioid Type","PLEMESO",0.146486044436608,FALSE,"HLX"
"ACH-000649","786-O","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",0.166556278050682,FALSE,"HLX"
"ACH-000650","IGR-37","Skin","Melanoma","Melanoma","MEL",NA,FALSE,"HLX"
"ACH-000651","SW 620","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",0.0320798693787248,FALSE,"HLX"
"ACH-000652","SUIT-2","Pancreas","Pancreatic Adenocarcinoma","Pancreatic Adenocarcinoma","PAAD",-0.0564227585460518,FALSE,"HLX"
"ACH-000653","JJN-3","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",0.00887408121020144,FALSE,"HLX"
"ACH-000654","Raji","Lymphoid","Mature B-Cell Neoplasms","Burkitt Lymphoma","BL",-0.00321185572098149,FALSE,"HLX"
"ACH-000655","SF268","CNS/Brain","Diffuse Glioma","Astrocytoma","ASTR",-0.167040392215706,FALSE,"HLX"
"ACH-000656","SU-DHL-8","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.0889490940974201,FALSE,"HLX"
"ACH-000657","A2780","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Endometrioid Ovarian Cancer","EOV",0.211411947605317,FALSE,"HLX"
"ACH-000658","KMS-18","Lymphoid","Mature B-Cell Neoplasms","Plasma Cell Myeloma","PCM",NA,FALSE,"HLX"
"ACH-000659","SCLC-21H","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000660","SU-DHL-5","Lymphoid","Mature B-Cell Neoplasms","Diffuse Large B-Cell Lymphoma, NOS","DLBCLNOS",-0.0807733871458128,FALSE,"HLX"
"ACH-000661","WM1799","Skin","Melanoma","Melanoma","MEL",-0.0412517540473919,FALSE,"HLX"
"ACH-000662","COR-L23","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",0.21469755307776,FALSE,"HLX"
"ACH-000663","OVTOKO","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Clear Cell Ovarian Cancer","CCOV",0.0149709940779569,FALSE,"HLX"
"ACH-000664","SU-DHL-1","Lymphoid","Mature T and NK Neoplasms","Anaplastic Large-Cell Lymphoma ALK Positive","ALCLALKP",-0.0999430518395916,FALSE,"HLX"
"ACH-000665","SK-MES-1","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",-0.0827226699344189,FALSE,"HLX"
"ACH-000666","NCI-H1355","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",0.000675343478208714,FALSE,"HLX"
"ACH-000667","HCC-44","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.239924725617246,FALSE,"HLX"
"ACH-000668","HCC70","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",0.0463950876377756,FALSE,"HLX"
"ACH-000669","SW 900","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HLX"
"ACH-000670","SBC-5","Lung","Lung Neuroendocrine Tumor","Small Cell Lung Cancer","SCLC",NA,FALSE,"HLX"
"ACH-000671","HuH-6","Liver","Hepatoblastoma","Hepatoblastoma","LIHB",-0.0684989240314028,FALSE,"HLX"
"ACH-000672","IA-LM","Lung","Non-Small Cell Lung Cancer","Large Cell Lung Carcinoma","LCLC",-0.355267287534744,FALSE,"HLX"
"ACH-000673","LN-443","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",-0.0593005422791603,FALSE,"HLX"
"ACH-000674","NUGC-4","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Diffuse Type Stomach Adenocarcinoma","DSTAD",NA,FALSE,"HLX"
"ACH-000675","NCI-H1734","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",NA,FALSE,"HLX"
"ACH-000676","LN-464","CNS/Brain","Diffuse Glioma","Glioblastoma","GB",0.117261530037792,FALSE,"HLX"
"ACH-000677","SW 1573","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.0533614940837535,FALSE,"HLX"
"ACH-000678","MKN7","Esophagus/Stomach","Esophagogastric Adenocarcinoma","Tubular Stomach Adenocarcinoma","TSTAD",NA,FALSE,"HLX"
"ACH-000679","OE-19","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",NA,FALSE,"HLX"
"ACH-000680","SW948","Bowel","Colorectal Adenocarcinoma","Colon Adenocarcinoma","COAD",NA,FALSE,"HLX"
"ACH-000681","A549","Lung","Non-Small Cell Lung Cancer","Lung Adenocarcinoma","LUAD",-0.269471999966906,FALSE,"HLX"
"ACH-000682","SNU-1066","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",0.0815037919313302,FALSE,"HLX"
"ACH-000683","SNU-503","Bowel","Colorectal Adenocarcinoma","Rectal Adenocarcinoma","READ",0.136792296136162,FALSE,"HLX"
"ACH-000684","KMRC-1","Kidney","Renal Cell Carcinoma","Renal Clear Cell Carcinoma","CCRCC",0.619288060442473,FALSE,"HLX"
"ACH-000685","L3.3","Pancreas","Adenosquamous Carcinoma of the Pancreas","Adenosquamous Carcinoma of the Pancreas","PAASC",-0.179760827859572,FALSE,"HLX"
"ACH-000686","SNU-878","Liver","Hepatocellular Carcinoma","Hepatocellular Carcinoma","HCC",NA,FALSE,"HLX"
"ACH-000687","CI-1","Lymphoid","Non-Hodgkin Lymphoma","Mature B-Cell Neoplasms","MBN",NA,FALSE,"HLX"
"ACH-000688","OV7","Ovary/Fallopian Tube","Ovarian Epithelial Tumor","Mixed Ovarian Carcinoma","MXOV",0.0136043294863475,FALSE,"HLX"
"ACH-000689","RH-18","Soft Tissue","Rhabdomyosarcoma","Embryonal Rhabdomyosarcoma","ERMS",NA,FALSE,"HLX"
"ACH-000690","HCC-2814","Lung","Non-Small Cell Lung Cancer","Lung Squamous Cell Carcinoma","LUSC",NA,FALSE,"HLX"
"ACH-000691","HCC2157","Breast","Invasive Breast Carcinoma","Breast Invasive Ductal Carcinoma","IDC",NA,FALSE,"HLX"
"ACH-000692","SNU-899","Head and Neck","Head and Neck Squamous Cell Carcinoma","Larynx Squamous Cell Carcinoma","LXSC",NA,FALSE,"HLX"
"ACH-000693","KYSE-180","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.050381482545881,FALSE,"HLX"
"ACH-000694","TE-9","Esophagus/Stomach","Esophageal Squamous Cell Carcinoma","Esophageal Squamous Cell Carcinoma","ESCC",-0.0752198965873728,FALSE,"HLX"
